,dataset_name,relation_P_ID,relation_label,tail_entity_Q_ID,tail_entity_label,count
114926,HumanWikidata5M,P166,award received,Q762844,NA,22
114927,HumanWikidata5M,P166,award received,Q567740,NA,22
114928,HumanWikidata5M,P166,award received,Q18466322,NA,22
114929,HumanWikidata5M,P166,award received,Q263735,NA,22
114930,HumanWikidata5M,P166,award received,Q13449461,NA,22
114931,HumanWikidata5M,P166,award received,Q19877229,NA,22
114932,HumanWikidata5M,P166,award received,Q3650805,NA,22
114933,HumanWikidata5M,P166,award received,Q17053191,NA,22
114934,HumanWikidata5M,P166,award received,Q7690656,NA,22
114935,HumanWikidata5M,P166,award received,Q2548939,NA,22
114936,HumanWikidata5M,P166,award received,Q751275,NA,22
114937,HumanWikidata5M,P166,award received,Q1465984,NA,22
114938,HumanWikidata5M,P166,award received,Q1551695,NA,22
114939,HumanWikidata5M,P166,award received,Q2300740,NA,22
114940,HumanWikidata5M,P166,award received,Q16975445,NA,22
114941,HumanWikidata5M,P166,award received,Q14847932,NA,22
114942,HumanWikidata5M,P166,award received,Q4729679,NA,22
114943,HumanWikidata5M,P166,award received,Q3656174,NA,22
114944,HumanWikidata5M,P166,award received,Q2335338,NA,22
114945,HumanWikidata5M,P166,award received,Q6177649,NA,22
114946,HumanWikidata5M,P166,award received,Q1955217,NA,22
114947,HumanWikidata5M,P166,award received,Q833809,NA,22
114948,HumanWikidata5M,P166,award received,Q16974791,NA,22
114949,HumanWikidata5M,P166,award received,Q18342538,NA,22
114950,HumanWikidata5M,P166,award received,Q572167,NA,22
114951,HumanWikidata5M,P166,award received,Q690881,NA,22
114952,HumanWikidata5M,P166,award received,Q3404522,NA,22
114953,HumanWikidata5M,P166,award received,Q6486246,NA,22
114954,HumanWikidata5M,P166,award received,Q1244633,NA,22
114955,HumanWikidata5M,P166,award received,Q17091138,NA,22
114956,HumanWikidata5M,P166,award received,Q1915989,NA,22
114957,HumanWikidata5M,P166,award received,Q1865265,NA,22
114958,HumanWikidata5M,P166,award received,Q838936,NA,22
114959,HumanWikidata5M,P166,award received,Q1519756,NA,22
114960,HumanWikidata5M,P166,award received,Q1479435,NA,22
114961,HumanWikidata5M,P166,award received,Q2028885,NA,22
114962,HumanWikidata5M,P166,award received,Q94445,NA,22
114963,HumanWikidata5M,P166,award received,Q239643,NA,22
114964,HumanWikidata5M,P166,award received,Q7244196,NA,22
114965,HumanWikidata5M,P166,award received,Q1432919,NA,22
114966,HumanWikidata5M,P166,award received,Q4188061,NA,22
114967,HumanWikidata5M,P166,award received,Q5300150,NA,22
114968,HumanWikidata5M,P166,award received,Q610903,NA,21
114969,HumanWikidata5M,P166,award received,Q15811193,NA,21
114970,HumanWikidata5M,P166,award received,Q1471215,NA,21
114971,HumanWikidata5M,P166,award received,Q905670,NA,21
114972,HumanWikidata5M,P166,award received,Q4129890,NA,21
114973,HumanWikidata5M,P166,award received,Q1510023,NA,21
114974,HumanWikidata5M,P166,award received,Q477467,NA,21
114975,HumanWikidata5M,P166,award received,Q4654099,NA,21
114976,HumanWikidata5M,P166,award received,Q6428295,NA,21
114977,HumanWikidata5M,P166,award received,Q896355,NA,21
114978,HumanWikidata5M,P166,award received,Q1360050,NA,21
114979,HumanWikidata5M,P166,award received,Q2063896,NA,21
114980,HumanWikidata5M,P166,award received,Q15839972,NA,21
114981,HumanWikidata5M,P166,award received,Q17043327,NA,21
114982,HumanWikidata5M,P166,award received,Q889837,NA,21
114983,HumanWikidata5M,P166,award received,Q586140,NA,21
114984,HumanWikidata5M,P166,award received,Q1780726,NA,21
114985,HumanWikidata5M,P166,award received,Q376834,NA,21
114986,HumanWikidata5M,P166,award received,Q182566,NA,21
114987,HumanWikidata5M,P166,award received,Q3404334,NA,21
114988,HumanWikidata5M,P166,award received,Q3700272,NA,21
114989,HumanWikidata5M,P166,award received,Q6265940,NA,21
114990,HumanWikidata5M,P166,award received,Q2338107,NA,21
114991,HumanWikidata5M,P166,award received,Q4729678,NA,21
114992,HumanWikidata5M,P166,award received,Q406039,NA,21
114993,HumanWikidata5M,P166,award received,Q17148437,NA,21
114994,HumanWikidata5M,P166,award received,Q7970020,NA,21
114995,HumanWikidata5M,P166,award received,Q1529156,NA,21
114996,HumanWikidata5M,P166,award received,Q1066022,NA,21
114997,HumanWikidata5M,P166,award received,Q1342777,NA,21
114998,HumanWikidata5M,P166,award received,Q1650629,NA,21
114999,HumanWikidata5M,P166,award received,Q840693,NA,21
115000,HumanWikidata5M,P166,award received,Q26269403,NA,21
115001,HumanWikidata5M,P166,award received,Q1814133,NA,21
115002,HumanWikidata5M,P166,award received,Q1330790,NA,21
115003,HumanWikidata5M,P166,award received,Q644621,NA,21
115004,HumanWikidata5M,P166,award received,Q10354964,NA,21
115005,HumanWikidata5M,P166,award received,Q7113047,NA,20
115006,HumanWikidata5M,P166,award received,Q278739,NA,20
115007,HumanWikidata5M,P166,award received,Q3910451,NA,20
115008,HumanWikidata5M,P166,award received,Q954244,NA,20
115009,HumanWikidata5M,P166,award received,Q5970301,NA,20
115010,HumanWikidata5M,P166,award received,Q6796097,NA,20
115011,HumanWikidata5M,P166,award received,Q194540,NA,20
115012,HumanWikidata5M,P166,award received,Q509737,NA,20
115013,HumanWikidata5M,P166,award received,Q294238,NA,20
115014,HumanWikidata5M,P166,award received,Q1659894,NA,20
115015,HumanWikidata5M,P166,award received,Q640353,NA,20
115016,HumanWikidata5M,P166,award received,Q845884,NA,20
115017,HumanWikidata5M,P166,award received,Q1590608,NA,20
115018,HumanWikidata5M,P166,award received,Q1539661,NA,20
115019,HumanWikidata5M,P166,award received,Q5333001,NA,20
115020,HumanWikidata5M,P166,award received,Q281719,NA,20
115021,HumanWikidata5M,P166,award received,Q1137694,NA,20
115022,HumanWikidata5M,P166,award received,Q1454361,NA,20
115023,HumanWikidata5M,P166,award received,Q5760288,NA,20
115024,HumanWikidata5M,P166,award received,Q1088492,NA,20
115025,HumanWikidata5M,P166,award received,Q6314109,NA,20
115026,HumanWikidata5M,P166,award received,Q5308287,NA,20
115027,HumanWikidata5M,P166,award received,Q3114793,NA,20
115028,HumanWikidata5M,P166,award received,Q2080569,NA,20
115029,HumanWikidata5M,P166,award received,Q354323,NA,20
115030,HumanWikidata5M,P166,award received,Q23578865,NA,20
115031,HumanWikidata5M,P166,award received,Q636334,NA,20
115032,HumanWikidata5M,P166,award received,Q745990,NA,20
115033,HumanWikidata5M,P166,award received,Q6486517,NA,20
115034,HumanWikidata5M,P166,award received,Q24081884,NA,20
115035,HumanWikidata5M,P166,award received,Q5365969,NA,20
115036,HumanWikidata5M,P166,award received,Q2268592,NA,20
115037,HumanWikidata5M,P166,award received,Q3332192,NA,20
115038,HumanWikidata5M,P166,award received,Q4315048,NA,20
115039,HumanWikidata5M,P166,award received,Q139425,NA,20
115040,HumanWikidata5M,P166,award received,Q2983464,NA,20
115041,HumanWikidata5M,P166,award received,Q1225254,NA,20
115042,HumanWikidata5M,P166,award received,Q1576361,NA,20
115043,HumanWikidata5M,P166,award received,Q3405381,NA,20
115044,HumanWikidata5M,P166,award received,Q16986790,NA,20
115045,HumanWikidata5M,P166,award received,Q1554004,NA,20
115046,HumanWikidata5M,P166,award received,Q17011862,NA,20
115047,HumanWikidata5M,P166,award received,Q11045537,NA,20
115048,HumanWikidata5M,P166,award received,Q10393524,NA,20
115049,HumanWikidata5M,P166,award received,Q5150333,NA,20
115050,HumanWikidata5M,P166,award received,Q1320666,NA,20
115051,HumanWikidata5M,P166,award received,Q93982,NA,20
115052,HumanWikidata5M,P166,award received,Q7258974,NA,20
115053,HumanWikidata5M,P166,award received,Q462544,NA,19
115054,HumanWikidata5M,P166,award received,Q1204346,NA,19
115055,HumanWikidata5M,P166,award received,Q1912013,NA,19
115056,HumanWikidata5M,P166,award received,Q1068636,NA,19
115057,HumanWikidata5M,P166,award received,Q4768306,NA,19
115058,HumanWikidata5M,P166,award received,Q113068,NA,19
115059,HumanWikidata5M,P166,award received,Q3910619,NA,19
115060,HumanWikidata5M,P166,award received,Q487497,NA,19
115061,HumanWikidata5M,P166,award received,Q135498,NA,19
115062,HumanWikidata5M,P166,award received,Q4286958,NA,19
115063,HumanWikidata5M,P166,award received,Q2580812,NA,19
115064,HumanWikidata5M,P166,award received,Q1258708,NA,19
115065,HumanWikidata5M,P166,award received,Q207826,NA,19
115066,HumanWikidata5M,P166,award received,Q904528,NA,19
115067,HumanWikidata5M,P166,award received,Q3332215,NA,19
115068,HumanWikidata5M,P166,award received,Q2328993,NA,19
115069,HumanWikidata5M,P166,award received,Q316198,NA,19
115070,HumanWikidata5M,P166,award received,Q630018,NA,19
115071,HumanWikidata5M,P166,award received,Q1786490,NA,19
115072,HumanWikidata5M,P166,award received,Q268200,NA,19
115073,HumanWikidata5M,P166,award received,Q6766365,NA,19
115074,HumanWikidata5M,P166,award received,Q4893710,NA,19
115075,HumanWikidata5M,P166,award received,Q15042072,NA,19
115076,HumanWikidata5M,P166,award received,Q5322683,NA,19
115077,HumanWikidata5M,P166,award received,Q3405405,NA,19
115078,HumanWikidata5M,P166,award received,Q318716,NA,19
115079,HumanWikidata5M,P166,award received,Q154590,NA,19
115080,HumanWikidata5M,P166,award received,Q129661,NA,19
115081,HumanWikidata5M,P166,award received,Q458911,NA,19
115082,HumanWikidata5M,P166,award received,Q1667571,NA,19
115083,HumanWikidata5M,P166,award received,Q1035067,NA,19
115084,HumanWikidata5M,P166,award received,Q3404933,NA,19
115085,HumanWikidata5M,P166,award received,Q4790397,NA,19
115086,HumanWikidata5M,P166,award received,Q488651,NA,19
115087,HumanWikidata5M,P166,award received,Q190042,NA,19
115088,HumanWikidata5M,P166,award received,Q742789,NA,19
115089,HumanWikidata5M,P166,award received,Q4335904,NA,19
115090,HumanWikidata5M,P166,award received,Q1958690,NA,19
115091,HumanWikidata5M,P166,award received,Q2975641,NA,19
115092,HumanWikidata5M,P166,award received,Q1345016,NA,19
115093,HumanWikidata5M,P166,award received,Q1550248,NA,19
115094,HumanWikidata5M,P166,award received,Q845149,NA,19
115095,HumanWikidata5M,P166,award received,Q869896,NA,18
115096,HumanWikidata5M,P166,award received,Q1070277,NA,18
115097,HumanWikidata5M,P166,award received,Q1670869,NA,18
115098,HumanWikidata5M,P166,award received,Q5333003,NA,18
115099,HumanWikidata5M,P166,award received,Q743230,NA,18
115100,HumanWikidata5M,P166,award received,Q2574880,NA,18
115101,HumanWikidata5M,P166,award received,Q17149490,NA,18
115102,HumanWikidata5M,P166,award received,Q3114992,NA,18
115103,HumanWikidata5M,P166,award received,Q6109384,NA,18
115104,HumanWikidata5M,P166,award received,Q3404594,NA,18
115105,HumanWikidata5M,P166,award received,Q6314105,NA,18
115106,HumanWikidata5M,P166,award received,Q936683,NA,18
115107,HumanWikidata5M,P166,award received,Q283256,NA,18
115108,HumanWikidata5M,P166,award received,Q7118950,NA,18
115109,HumanWikidata5M,P166,award received,Q23055126,NA,18
115110,HumanWikidata5M,P166,award received,Q17060634,NA,18
115111,HumanWikidata5M,P166,award received,Q7375525,NA,18
115112,HumanWikidata5M,P166,award received,Q7545077,NA,18
115113,HumanWikidata5M,P166,award received,Q19362,NA,18
115114,HumanWikidata5M,P166,award received,Q754841,NA,18
115115,HumanWikidata5M,P166,award received,Q4908985,NA,18
115116,HumanWikidata5M,P166,award received,Q5916361,NA,18
115117,HumanWikidata5M,P166,award received,Q18357422,NA,18
115118,HumanWikidata5M,P166,award received,Q188184,NA,18
115119,HumanWikidata5M,P166,award received,Q111612,NA,18
115120,HumanWikidata5M,P166,award received,Q908745,NA,18
115121,HumanWikidata5M,P166,award received,Q757645,NA,18
115122,HumanWikidata5M,P166,award received,Q1899850,NA,18
115123,HumanWikidata5M,P166,award received,Q4800207,NA,18
115124,HumanWikidata5M,P166,award received,Q13582570,NA,18
115125,HumanWikidata5M,P166,award received,Q7100440,NA,18
115126,HumanWikidata5M,P166,award received,Q2015491,NA,18
115127,HumanWikidata5M,P166,award received,Q7509051,NA,18
115128,HumanWikidata5M,P166,award received,Q3365502,NA,18
115129,HumanWikidata5M,P166,award received,Q6422320,NA,18
115130,HumanWikidata5M,P166,award received,Q473386,NA,18
115131,HumanWikidata5M,P166,award received,Q4313321,NA,18
115132,HumanWikidata5M,P166,award received,Q1992414,NA,18
115133,HumanWikidata5M,P166,award received,Q1383535,NA,18
115134,HumanWikidata5M,P166,award received,Q1348486,NA,18
115135,HumanWikidata5M,P166,award received,Q1389573,NA,18
115136,HumanWikidata5M,P166,award received,Q5894560,NA,18
115137,HumanWikidata5M,P166,award received,Q1258725,NA,18
115138,HumanWikidata5M,P166,award received,Q6764079,NA,18
115139,HumanWikidata5M,P166,award received,Q4193488,NA,18
115140,HumanWikidata5M,P166,award received,Q792390,NA,17
115141,HumanWikidata5M,P166,award received,Q1003951,NA,17
115142,HumanWikidata5M,P166,award received,Q7821796,NA,17
115143,HumanWikidata5M,P166,award received,Q7234626,NA,17
115144,HumanWikidata5M,P166,award received,Q6225679,NA,17
115145,HumanWikidata5M,P166,award received,Q7017457,NA,17
115146,HumanWikidata5M,P166,award received,Q973379,NA,17
115147,HumanWikidata5M,P166,award received,Q777921,NA,17
115148,HumanWikidata5M,P166,award received,Q1418596,NA,17
115149,HumanWikidata5M,P166,award received,Q16968120,NA,17
115150,HumanWikidata5M,P166,award received,Q1165991,NA,17
115151,HumanWikidata5M,P166,award received,Q747833,NA,17
115152,HumanWikidata5M,P166,award received,Q1614536,NA,17
115153,HumanWikidata5M,P166,award received,Q674165,NA,17
115154,HumanWikidata5M,P166,award received,Q9031006,NA,17
115155,HumanWikidata5M,P166,award received,Q1820710,NA,17
115156,HumanWikidata5M,P166,award received,Q93869,NA,17
115157,HumanWikidata5M,P166,award received,Q278827,NA,17
115158,HumanWikidata5M,P166,award received,Q103360,NA,17
115159,HumanWikidata5M,P166,award received,Q2404355,NA,17
115160,HumanWikidata5M,P166,award received,Q465316,NA,17
115161,HumanWikidata5M,P166,award received,Q1604729,NA,17
115162,HumanWikidata5M,P166,award received,Q3405925,NA,17
115163,HumanWikidata5M,P166,award received,Q1741563,NA,17
115164,HumanWikidata5M,P166,award received,Q5570775,NA,17
115165,HumanWikidata5M,P166,award received,Q111332,NA,17
115166,HumanWikidata5M,P166,award received,Q1031977,NA,17
115167,HumanWikidata5M,P166,award received,Q494588,NA,17
115168,HumanWikidata5M,P166,award received,Q945618,NA,17
115169,HumanWikidata5M,P166,award received,Q5442487,NA,17
115170,HumanWikidata5M,P166,award received,Q2408776,NA,17
115171,HumanWikidata5M,P166,award received,Q5260185,NA,17
115172,HumanWikidata5M,P166,award received,Q16246797,NA,17
115173,HumanWikidata5M,P166,award received,Q724384,NA,17
115174,HumanWikidata5M,P166,award received,Q611475,NA,17
115175,HumanWikidata5M,P166,award received,Q2202366,NA,17
115176,HumanWikidata5M,P166,award received,Q5370843,NA,17
115177,HumanWikidata5M,P166,award received,Q1311601,NA,17
115178,HumanWikidata5M,P166,award received,Q7241424,NA,17
115179,HumanWikidata5M,P166,award received,Q3146631,NA,17
115180,HumanWikidata5M,P166,award received,Q6077245,NA,17
115181,HumanWikidata5M,P166,award received,Q11795562,NA,17
115182,HumanWikidata5M,P166,award received,Q474956,NA,17
115183,HumanWikidata5M,P166,award received,Q2360655,NA,17
115184,HumanWikidata5M,P166,award received,Q20716439,NA,17
115185,HumanWikidata5M,P166,award received,Q6925748,NA,17
115186,HumanWikidata5M,P166,award received,Q5153503,NA,17
115187,HumanWikidata5M,P166,award received,Q518675,NA,17
115188,HumanWikidata5M,P166,award received,Q285071,NA,17
115189,HumanWikidata5M,P166,award received,Q672392,NA,17
115190,HumanWikidata5M,P166,award received,Q798054,NA,17
115191,HumanWikidata5M,P166,award received,Q14775339,NA,17
115192,HumanWikidata5M,P166,award received,Q819570,NA,17
115193,HumanWikidata5M,P166,award received,Q14051560,NA,17
115194,HumanWikidata5M,P166,award received,Q23055114,NA,17
115195,HumanWikidata5M,P166,award received,Q4137455,NA,17
115196,HumanWikidata5M,P166,award received,Q7900442,NA,17
115197,HumanWikidata5M,P166,award received,Q652962,NA,17
115198,HumanWikidata5M,P166,award received,Q7922491,NA,17
115199,HumanWikidata5M,P166,award received,Q1416497,NA,17
115200,HumanWikidata5M,P166,award received,Q1957668,NA,16
115201,HumanWikidata5M,P166,award received,Q568857,NA,16
115202,HumanWikidata5M,P166,award received,Q3000849,NA,16
115203,HumanWikidata5M,P166,award received,Q4905619,NA,16
115204,HumanWikidata5M,P166,award received,Q21200648,NA,16
115205,HumanWikidata5M,P166,award received,Q8010631,NA,16
115206,HumanWikidata5M,P166,award received,Q1800376,NA,16
115207,HumanWikidata5M,P166,award received,Q6516519,NA,16
115208,HumanWikidata5M,P166,award received,Q3427761,NA,16
115209,HumanWikidata5M,P166,award received,Q4978617,NA,16
115210,HumanWikidata5M,P166,award received,Q6071054,NA,16
115211,HumanWikidata5M,P166,award received,Q323413,NA,16
115212,HumanWikidata5M,P166,award received,Q1683024,NA,16
115213,HumanWikidata5M,P166,award received,Q1789494,NA,16
115214,HumanWikidata5M,P166,award received,Q387488,NA,16
115215,HumanWikidata5M,P166,award received,Q5282976,NA,16
115216,HumanWikidata5M,P166,award received,Q2586819,NA,16
115217,HumanWikidata5M,P166,award received,Q860699,NA,16
115218,HumanWikidata5M,P166,award received,Q1506830,NA,16
115219,HumanWikidata5M,P166,award received,Q1025887,NA,16
115220,HumanWikidata5M,P166,award received,Q3910477,NA,16
115221,HumanWikidata5M,P166,award received,Q3404922,NA,16
115222,HumanWikidata5M,P166,award received,Q161376,NA,16
115223,HumanWikidata5M,P166,award received,Q1796163,NA,16
115224,HumanWikidata5M,P166,award received,Q188397,NA,16
115225,HumanWikidata5M,P166,award received,Q1276342,NA,16
115226,HumanWikidata5M,P166,award received,Q1857021,NA,16
115227,HumanWikidata5M,P166,award received,Q1481161,NA,16
115228,HumanWikidata5M,P166,award received,Q1550255,NA,16
115229,HumanWikidata5M,P166,award received,Q6533207,NA,16
115230,HumanWikidata5M,P166,award received,Q891461,NA,16
115231,HumanWikidata5M,P166,award received,Q5873865,NA,16
115232,HumanWikidata5M,P166,award received,Q94030,NA,16
115233,HumanWikidata5M,P166,award received,Q7158133,NA,16
115234,HumanWikidata5M,P166,award received,Q4822180,NA,16
115235,HumanWikidata5M,P166,award received,Q1616499,NA,16
